17.718	17.751	0.485	0.485
24.258	24.291	0.486	0.486
19.553	19.586	0.486	0.486
13.380	13.413	0.486	0.486
9.009	9.042	0.486	0.486
23.624	23.657	0.486	0.486
2.302	2.336	0.487	0.487
12.880	12.913	0.487	0.487
12.579	12.613	0.488	0.488
15.616	15.649	0.488	0.488
15.182	15.215	0.488	0.488
22.155	22.189	0.489	0.489
25.926	25.959	0.489	0.489
16.250	16.283	0.489	0.489
0.868	0.901	0.490	0.490
24.658	24.691	0.490	0.490
1.301	1.335	0.490	0.490
16.950	16.984	0.490	0.490
11.745	11.778	0.490	0.490
14.147	14.181	0.491	0.491
2.936	2.970	0.491	0.491
16.817	16.850	0.492	0.492
11.044	11.078	0.493	0.493
27.928	27.961	0.494	0.494
7.207	7.241	0.494	0.494
9.843	9.877	0.494	0.494
15.315	15.349	0.495	0.495
32.432	32.466	0.495	0.495
17.284	17.317	0.495	0.495
13.146	13.180	0.495	0.495
9.776	9.810	0.495	0.495
19.820	19.853	0.495	0.495
8.642	8.675	0.496	0.496
13.080	13.113	0.496	0.496
23.257	23.290	0.496	0.496
6.206	6.273	0.496	0.496
19.753	19.786	0.496	0.496
9.376	9.409	0.497	0.497
22.856	22.890	0.497	0.497
23.824	23.857	0.498	0.498
17.451	17.484	0.498	0.498
16.750	16.783	0.498	0.498
23.557	23.590	0.499	0.499
22.356	22.389	0.500	0.500
11.311	11.345	0.501	0.501
8.575	8.609	0.501	0.501
21.455	21.488	0.501	0.501
12.446	12.479	0.502	0.502
1.869	1.902	0.502	0.502
22.556	22.589	0.503	0.503
23.891	23.924	0.503	0.503
12.179	12.212	0.503	0.503
19.253	19.286	0.504	0.504
11.245	11.278	0.504	0.504
5.372	5.405	0.504	0.504
33.433	33.467	0.504	0.504
26.927	26.960	0.505	0.505
17.651	17.684	0.505	0.505
20.954	20.988	0.506	0.506
14.281	14.314	0.507	0.507
16.884	16.917	0.507	0.507
10.344	10.377	0.507	0.507
12.246	12.279	0.507	0.507
13.447	13.480	0.508	0.508
18.619	18.652	0.509	0.509
20.521	20.554	0.509	0.509
17.851	17.885	0.510	0.510
5.672	5.706	0.510	0.510
10.210	10.244	0.510	0.510
18.552	18.585	0.511	0.511
21.722	21.755	0.511	0.511
1.502	1.568	0.511	0.511
12.312	12.346	0.511	0.511
24.458	24.491	0.512	0.512
16.183	16.216	0.513	0.513
19.052	19.086	0.513	0.513
22.923	22.956	0.513	0.513
5.739	5.772	0.514	0.514
2.369	2.402	0.514	0.514
12.646	12.713	0.515	0.515
13.647	13.680	0.515	0.515
7.274	7.307	0.516	0.516
11.111	11.144	0.516	0.516
21.288	21.355	0.516	0.516
30.430	30.464	0.517	0.517
16.650	16.717	0.517	0.517
16.116	16.149	0.518	0.518
10.911	10.944	0.519	0.519
19.686	19.720	0.520	0.520
22.789	22.823	0.522	0.522
1.935	1.969	0.523	0.523
31.932	31.965	0.523	0.523
19.119	19.152	0.526	0.526
16.450	16.483	0.527	0.527
9.142	9.176	0.529	0.529
23.323	23.390	0.530	0.530
20.120	20.153	0.530	0.530
15.549	15.582	0.530	0.530
12.946	12.980	0.530	0.530
1.802	1.835	0.531	0.531
22.623	22.689	0.533	0.533
15.249	15.282	0.533	0.533
9.076	9.109	0.533	0.533
0.167	0.234	0.533	0.533
19.186	19.219	0.533	0.533
19.887	19.920	0.533	0.533
14.214	14.248	0.534	0.534
11.612	11.645	0.534	0.534
16.383	16.416	0.534	0.534
17.384	17.417	0.534	0.534
13.780	13.814	0.535	0.535
6.840	6.907	0.536	0.536
8.876	8.909	0.536	0.536
7.140	7.174	0.537	0.537
5.172	5.205	0.537	0.537
17.217	17.251	0.538	0.538
14.615	14.681	0.538	0.538
24.391	24.424	0.540	0.540
2.436	2.469	0.540	0.540
2.202	2.269	0.541	0.541
18.485	18.519	0.541	0.541
20.754	20.787	0.542	0.542
9.443	9.476	0.543	0.543
1.435	1.468	0.544	0.544
5.239	5.272	0.545	0.545
13.714	13.747	0.545	0.545
18.719	18.752	0.545	0.545
9.276	9.343	0.546	0.546
6.373	6.406	0.547	0.547
23.423	23.457	0.547	0.547
7.407	7.441	0.549	0.549
20.454	20.487	0.553	0.553
13.914	13.947	0.555	0.555
8.809	8.842	0.557	0.557
19.620	19.653	0.557	0.557
8.442	8.475	0.557	0.557
15.415	15.449	0.559	0.559
23.957	23.991	0.559	0.559
31.431	31.465	0.563	0.563
8.308	8.342	0.564	0.564
11.945	11.979	0.568	0.568
19.319	19.386	0.569	0.569
24.658	24.725	0.569	0.569
5.939	5.973	0.570	0.570
20.654	20.721	0.571	0.571
13.280	13.347	0.572	0.572
16.316	16.350	0.578	0.578
18.619	18.685	0.579	0.579
10.410	10.444	0.583	0.583
8.642	8.709	0.584	0.584
17.284	17.351	0.586	0.586
15.315	15.382	0.586	0.586
8.742	8.775	0.586	0.586
5.305	5.339	0.589	0.589
11.311	11.378	0.592	0.592
11.411	11.445	0.593	0.593
15.949	15.983	0.593	0.593
9.910	9.943	0.593	0.593
6.440	6.473	0.594	0.594
14.414	14.448	0.606	0.606
5.439	5.472	0.608	0.608
4.872	4.938	0.608	0.608
8.375	8.408	0.623	0.623
19.953	19.987	0.641	0.641
18.919	18.952	0.650	0.650
22.422	22.456	0.660	0.660
8.942	8.976	0.664	0.664
21.922	21.955	0.664	0.664
19.419	19.453	0.677	0.677
0.868	0.934	0.679	0.679
15.983	16.016	0.720	0.720
4.471	4.505	0.802	0.802
10.978	11.011	0.806	0.806
0.968	1.001	0.816	0.816
15.482	15.516	0.836	0.836
14.481	14.515	0.841	0.841
4.972	5.005	0.849	0.849
3.470	3.504	0.850	0.850
0.467	0.501	0.854	0.854
10.477	10.511	0.859	0.859
11.478	11.512	0.897	0.897
23.490	23.524	0.897	0.897
15.949	16.016	0.923	0.923
7.474	7.508	0.948	0.948
22.489	22.523	0.961	0.961
17.985	18.018	0.971	0.971
19.486	19.520	0.978	0.978
19.987	20.020	0.978	0.978
23.991	24.024	0.981	0.981
17.985	18.051	1.012	1.012
21.989	22.022	1.032	1.032
21.989	22.055	1.091	1.091
26.493	26.527	1.107	1.107
23.957	24.024	1.120	1.120
19.953	20.020	1.155	1.155
26.493	26.560	1.188	1.188
7.741	7.774	1.306	1.306
0.701	0.734	1.346	1.346
0.300	0.334	1.347	1.347
3.804	3.837	1.364	1.364
7.708	7.774	1.387	1.387
0.267	0.334	1.396	1.396
0.667	0.734	1.397	1.397
7.741	7.808	1.403	1.403
0.300	0.367	1.406	1.406
0.701	0.767	1.411	1.411
3.770	3.837	1.433	1.433
3.804	3.871	1.448	1.448
0.267	0.367	1.448	1.448
27.261	27.294	1.448	1.448
4.004	4.037	1.452	1.452
0.667	0.767	1.461	1.461
7.708	7.808	1.480	1.480
27.227	27.294	1.483	1.483
0.434	0.467	1.503	1.503
3.770	3.871	1.514	1.514
4.004	4.071	1.522	1.522
7.608	7.641	1.560	1.560
0.400	0.467	1.562	1.562
7.574	7.641	1.579	1.579
7.608	7.674	1.605	1.605
7.541	7.641	1.621	1.621
7.574	7.674	1.623	1.623
7.541	7.674	1.664	1.664
3.303	3.337	1.704	1.704
26.093	26.126	1.713	1.713
0.567	0.601	1.714	1.714
6.406	6.440	1.721	1.721
0.434	0.501	1.726	1.726
26.093	26.159	1.739	1.739
0.534	0.601	1.755	1.755
3.270	3.337	1.764	1.764
0.400	0.501	1.776	1.776
3.303	3.370	1.781	1.781
0.567	0.634	1.794	1.794
6.373	6.440	1.807	1.807
0.534	0.634	1.833	1.833
3.270	3.370	1.837	1.837
6.406	6.473	1.840	1.840
24.925	24.958	1.853	1.853
4.238	4.271	1.891	1.891
3.737	3.770	1.894	1.894
24.925	24.992	1.894	1.894
27.361	27.394	1.898	1.898
4.204	4.271	1.912	1.912
27.995	28.028	1.914	1.914
24.892	24.958	1.917	1.917
6.373	6.473	1.919	1.919
4.238	4.304	1.924	1.924
4.204	4.304	1.944	1.944
4.171	4.271	1.945	1.945
27.995	28.061	1.950	1.950
7.508	7.641	1.950	1.950
27.327	27.394	1.952	1.952
3.737	3.804	1.953	1.953
24.892	24.992	1.956	1.956
7.508	7.674	1.961	1.961
3.704	3.770	1.975	1.975
4.171	4.304	1.976	1.976
4.137	4.171	1.980	1.980
0.067	0.100	1.991	1.991
26.360	26.393	1.993	1.993
21.121	21.154	2.007	2.007
4.137	4.204	2.008	2.008
3.670	3.704	2.009	2.009
29.062	29.096	2.018	2.018
29.029	29.096	2.022	2.022
4.137	4.238	2.022	2.022
0.067	0.133	2.025	2.025
26.326	26.393	2.029	2.029
4.104	4.171	2.031	2.031
3.704	3.804	2.033	2.033
21.121	21.188	2.038	2.038
21.088	21.154	2.054	2.054
4.104	4.204	2.058	2.058
3.971	4.004	2.061	2.061
3.637	3.704	2.062	2.062
21.688	21.722	2.062	2.062
0.033	0.100	2.067	2.067
4.104	4.238	2.071	2.071
3.670	3.737	2.081	2.081
21.088	21.188	2.086	2.086
7.808	7.841	2.093	2.093
0.033	0.133	2.100	2.100
6.807	6.840	2.100	2.100
21.655	21.722	2.114	2.114
7.508	7.541	2.128	2.128
3.637	3.737	2.132	2.132
7.608	7.708	2.135	2.135
7.808	7.875	2.139	2.139
21.688	21.755	2.143	2.143
6.807	6.874	2.143	2.143
7.574	7.708	2.147	2.147
7.508	7.574	2.148	2.148
11.979	12.012	2.151	2.151
7.508	7.608	2.154	2.154
3.237	3.270	2.162	2.162
7.474	7.641	2.163	2.163
7.541	7.708	2.165	2.165
6.807	6.907	2.167	2.167
6.473	6.507	2.168	2.168
0.033	0.167	2.168	2.168
7.474	7.674	2.171	2.171
0.501	0.534	2.177	2.177
0.067	0.167	2.177	2.177
7.774	7.841	2.180	2.180
6.473	6.540	2.184	2.184
7.608	7.741	2.184	2.184
6.773	6.840	2.191	2.191
3.203	3.270	2.194	2.194
21.655	21.755	2.195	2.195
7.574	7.741	2.195	2.195
0.033	0.200	2.199	2.199
13.981	14.047	2.200	2.200
3.237	3.303	2.201	2.201
13.981	14.014	2.203	2.203
0.067	0.200	2.210	2.210
11.945	12.012	2.212	2.212
7.541	7.741	2.215	2.215
0.501	0.567	2.215	2.215
0.033	0.234	2.220	2.220
0.634	0.734	2.222	2.222
7.774	7.875	2.226	2.226
3.203	3.303	2.231	2.231
0.067	0.234	2.232	2.232
6.773	6.874	2.234	2.234
9.977	10.010	2.242	2.242
9.977	10.043	2.243	2.243
18.986	19.019	2.245	2.245
22.990	23.023	2.255	2.255
6.773	6.907	2.256	2.256
26.193	26.226	2.258	2.258
0.634	0.767	2.268	2.268
6.440	6.507	2.281	2.281
26.193	26.260	2.291	2.291
0.601	0.734	2.294	2.294
6.440	6.540	2.296	2.296
29.463	29.496	2.296	2.296
0.467	0.534	2.332	2.332
0.601	0.767	2.340	2.340
7.474	7.541	2.341	2.341
29.429	29.496	2.350	2.350
26.560	26.593	2.360	2.360
7.474	7.574	2.363	2.363
0.467	0.567	2.366	2.366
7.474	7.608	2.368	2.368
7.975	8.008	2.373	2.373
0.834	0.868	2.405	2.405
26.527	26.593	2.411	2.411
27.461	27.494	2.432	2.432
32.165	32.199	2.434	2.434
3.504	3.537	2.459	2.459
3.971	4.037	2.460	2.460
0.634	0.667	2.461	2.461
0.834	0.901	2.464	2.464
32.132	32.199	2.467	2.467
0.701	0.801	2.468	2.468
0.801	0.868	2.469	2.469
31.265	31.298	2.474	2.474
3.504	3.570	2.484	2.484
28.896	28.929	2.486	2.486
3.971	4.071	2.495	2.495
27.427	27.494	2.496	2.496
0.634	0.701	2.498	2.498
3.504	3.604	2.500	2.500
31.231	31.298	2.502	2.502
0.667	0.801	2.508	2.508
26.093	26.193	2.510	2.510
3.737	3.837	2.516	2.516
0.701	0.834	2.519	2.519
28.896	28.962	2.520	2.520
14.982	15.015	2.524	2.524
0.834	0.934	2.525	2.525
0.801	0.901	2.528	2.528
0.601	0.667	2.539	2.539
3.737	3.871	2.548	2.548
0.667	0.834	2.557	2.557
7.441	7.474	2.570	2.570
26.793	26.827	2.575	2.575
0.601	0.701	2.576	2.576
3.704	3.837	2.587	2.587
0.801	0.934	2.590	2.590
33.600	33.634	2.591	2.591
33.600	33.667	2.605	2.605
26.793	26.860	2.615	2.615
3.370	3.403	2.615	2.615
0.000	0.267	2.618	2.618
3.704	3.871	2.619	2.619
0.000	0.300	2.633	2.633
3.470	3.537	2.638	2.638
21.255	21.288	2.651	2.651
3.370	3.437	2.653	2.653
7.407	7.474	2.655	2.655
3.470	3.570	2.661	2.661
3.337	3.403	2.663	2.663
0.767	0.801	2.664	2.664
3.470	3.604	2.676	2.676
3.604	3.637	2.682	2.682
21.255	21.321	2.686	2.686
33.300	33.333	2.686	2.686
31.765	31.798	2.687	2.687
21.221	21.288	2.693	2.693
3.570	3.637	2.694	2.694
21.255	21.355	2.697	2.697
33.300	33.367	2.697	2.697
0.734	0.801	2.704	2.704
3.337	3.437	2.705	2.705
15.649	15.682	2.711	2.711
3.036	3.070	2.712	2.712
3.604	3.670	2.713	2.713
7.107	7.140	2.716	2.716
0.767	0.834	2.717	2.717
1.001	1.034	2.722	2.722
3.537	3.637	2.722	2.722
31.732	31.798	2.723	2.723
26.693	26.727	2.726	2.726
3.570	3.670	2.726	2.726
21.221	21.321	2.731	2.731
22.890	22.923	2.735	2.735
21.221	21.355	2.741	2.741
26.693	26.760	2.744	2.744
3.036	3.103	2.750	2.750
15.649	15.716	2.752	2.752
3.537	3.670	2.753	2.753
0.734	0.834	2.757	2.757
3.003	3.070	2.758	2.758
1.001	1.068	2.763	2.763
15.616	15.682	2.769	2.769
7.074	7.140	2.771	2.771
7.441	7.508	2.774	2.774
26.493	26.593	2.777	2.777
22.856	22.923	2.780	2.780
22.890	22.956	2.781	2.781
7.107	7.174	2.791	2.791
33.467	33.500	2.792	2.792
10.511	10.544	2.795	2.795
3.003	3.103	2.796	2.796
16.483	16.517	2.797	2.797
0.501	0.601	2.800	2.800
29.897	29.930	2.806	2.806
15.616	15.716	2.807	2.807
29.897	29.963	2.814	2.814
16.483	16.550	2.823	2.823
22.856	22.956	2.824	2.824
4.137	4.271	2.831	2.831
10.511	10.577	2.833	2.833
33.433	33.500	2.843	2.843
7.074	7.174	2.844	2.844
4.137	4.304	2.846	2.846
7.608	7.774	2.846	2.846
0.501	0.634	2.851	2.851
16.450	16.517	2.855	2.855
7.574	7.774	2.855	2.855
7.407	7.508	2.860	2.860
4.104	4.271	2.861	2.861
22.756	22.789	2.863	2.863
7.674	7.708	2.864	2.864
7.641	7.708	2.868	2.868
7.541	7.774	2.869	2.869
0.968	1.034	2.874	2.874
4.104	4.304	2.875	2.875
16.450	16.550	2.882	2.882
7.608	7.808	2.894	2.894
7.574	7.808	2.903	2.903
7.674	7.741	2.909	2.909
7.641	7.741	2.911	2.911
0.968	1.068	2.913	2.913
0.467	0.601	2.915	2.915
7.541	7.808	2.918	2.918
22.723	22.789	2.918	2.918
4.304	4.338	2.921	2.921
28.462	28.495	2.922	2.922
3.604	3.704	2.924	2.924
31.465	31.498	2.933	2.933
33.133	33.200	2.934	2.934
22.756	22.823	2.935	2.935
33.166	33.200	2.936	2.936
3.570	3.704	2.937	2.937
10.477	10.544	2.938	2.938
4.271	4.338	2.941	2.941
25.158	25.192	2.950	2.950
4.304	4.371	2.952	2.952
3.537	3.704	2.958	2.958
0.234	0.400	2.961	2.961
0.467	0.634	2.961	2.961
0.234	0.434	2.964	2.964
28.428	28.495	2.965	2.965
3.871	3.971	2.970	2.970
4.271	4.371	2.972	2.972
10.477	10.577	2.973	2.973
3.604	3.737	2.978	2.978
26.960	26.994	2.979	2.979
0.200	0.400	2.983	2.983
0.200	0.434	2.987	2.987
25.125	25.192	2.988	2.988
3.570	3.737	2.991	2.991
22.723	22.823	2.992	2.992
0.167	0.434	3.000	3.000
0.167	0.400	3.000	3.000
31.431	31.498	3.007	3.007
3.537	3.737	3.012	3.012
27.761	27.828	3.016	3.016
7.741	7.841	3.019	3.019
3.837	3.971	3.020	3.020
20.220	20.254	3.024	3.024
26.927	26.994	3.029	3.029
3.237	3.337	3.031	3.031
27.761	27.861	3.035	3.035
0.133	0.167	3.036	3.036
29.496	29.596	3.044	3.044
3.203	3.337	3.047	3.047
0.100	0.167	3.054	3.054
20.187	20.254	3.062	3.062
7.741	7.875	3.063	3.063
7.708	7.841	3.065	3.065
0.133	0.200	3.065	3.065
27.728	27.828	3.067	3.067
20.220	20.287	3.071	3.071
0.100	0.200	3.084	3.084
27.728	27.861	3.088	3.088
0.133	0.234	3.092	3.092
3.237	3.370	3.094	3.094
20.187	20.287	3.107	3.107
7.708	7.875	3.109	3.109
7.374	7.407	3.109	3.109
3.203	3.370	3.110	3.110
0.100	0.234	3.111	3.111
32.032	32.165	3.116	3.116
32.065	32.165	3.118	3.118
4.438	4.471	3.122	3.122
32.032	32.132	3.122	3.122
32.065	32.132	3.124	3.124
7.341	7.407	3.146	3.146
7.374	7.441	3.153	3.153
4.404	4.471	3.153	3.153
27.160	27.194	3.184	3.184
0.434	0.534	3.191	3.191
7.341	7.441	3.194	3.194
27.127	27.194	3.200	3.200
29.796	29.897	3.202	3.202
0.234	0.467	3.211	3.211
0.434	0.567	3.213	3.213
6.974	7.007	3.214	3.214
3.670	3.770	3.216	3.216
0.400	0.534	3.224	3.224
0.200	0.467	3.224	3.224
0.234	0.334	3.231	3.231
4.438	4.505	3.234	3.234
0.167	0.467	3.234	3.234
6.406	6.507	3.237	3.237
0.234	0.501	3.239	3.239
6.974	7.040	3.240	3.240
0.400	0.567	3.246	3.246
6.406	6.540	3.249	3.249
0.200	0.501	3.251	3.251
