,date_time,open,high,low,close,volume,diff,target
18,2006-10-26 00:00:00,0.2,0.2,0.2,0.2,6134,0.008000000000000007,0.0028000000000001357
19,2006-10-27 00:00:00,0.2,0.2,0.2,0.2,6578,0.005300000000000082,0.0023999999999999577
20,2006-10-30 00:00:00,0.2,0.2,0.2,0.2,5121,-0.0024999999999999467,0.0039000000000000146
21,2006-10-31 00:00:00,0.2,0.2,0.2,0.2,6336,0.004899999999999904,0.0014000000000000679
22,2006-11-01 00:00:00,0.2,0.2,0.2,0.2,5412,-0.0009999999999998899,-0.0038000000000000256
23,2006-11-02 00:00:00,0.2,0.2,0.2,0.2,5729,0.0023999999999999577,-0.0045999999999999375
24,2006-11-03 00:00:00,0.2,0.2,0.2,0.2,5240,-0.006199999999999983,0.006599999999999939
25,2006-11-06 00:00:00,0.2,0.2,0.2,0.2,3991,0.0016000000000000458,0.0024999999999999467
26,2006-11-07 00:00:00,0.2,0.2,0.2,0.2,6067,0.004999999999999893,0.00550000000000006
27,2006-11-08 00:00:00,0.2,0.2,0.2,0.2,5449,-0.0024999999999999467,0.008299999999999974
28,2006-11-09 00:00:00,0.2,0.2,0.2,0.2,6651,0.008000000000000007,-0.0030000000000001137
29,2006-11-10 00:00:00,0.2,0.2,0.2,0.2,6867,0.00029999999999996696,-0.0030000000000001137
30,2006-11-13 00:00:00,0.2,0.2,0.2,0.2,5192,-0.0033000000000000806,0.0022999999999999687
31,2006-11-14 00:00:00,0.2,0.2,0.2,0.2,7246,0.00029999999999996696,-0.0012999999999998568
32,2006-11-15 00:00:00,0.2,0.2,0.2,0.2,5875,0.0020000000000000018,-0.00019999999999997797
33,2006-11-16 00:00:00,0.2,0.2,0.2,0.2,6086,-0.0032999999999998586,0.0019000000000000128
34,2006-11-17 00:00:00,0.2,0.2,0.2,0.2,6019,0.0030999999999998806,0.0018000000000000238
35,2006-11-20 00:00:00,0.2,0.2,0.2,0.2,4378,-0.0011999999999998678,0.012499999999999956
36,2006-11-21 00:00:00,0.2,0.2,0.2,0.2,4331,0.0029999999999998916,0.010599999999999943
37,2006-11-22 00:00:00,0.2,0.2,0.2,0.3,6427,0.009500000000000064,0.01519999999999988
38,2006-11-23 00:00:00,0.3,0.2,0.3,0.3,4962,0.0010999999999998789,0.018000000000000016
39,2006-11-24 00:00:00,0.3,0.3,0.3,0.3,7314,0.014100000000000001,0.00990000000000002
40,2006-11-27 00:00:00,0.3,0.3,0.3,0.3,7792,0.0039000000000000146,0.0020000000000000018
41,2006-11-28 00:00:00,0.3,0.3,0.3,0.3,9313,0.006000000000000005,0.0046000000000001595
42,2006-11-29 00:00:00,0.3,0.3,0.3,0.3,8464,-0.0040000000000000036,0.018399999999999972
43,2006-11-30 00:00:00,0.3,0.3,0.3,0.3,7596,0.008600000000000163,0.010099999999999998
44,2006-12-01 00:00:00,0.3,0.3,0.3,0.3,8991,0.009799999999999809,-0.0020999999999999908
45,2006-12-04 00:00:00,0.4,0.3,0.4,0.3,7489,0.000300000000000189,-0.006000000000000005
46,2006-12-05 00:00:00,0.3,0.3,0.4,0.3,8110,-0.0024000000000001798,-0.0031999999999998696
47,2006-12-06 00:00:00,0.3,0.3,0.3,0.3,7933,-0.0035999999999998256,-0.007900000000000018
48,2006-12-07 00:00:00,0.3,0.3,0.4,0.3,7038,0.00039999999999995595,-0.0033000000000000806
49,2006-12-08 00:00:00,0.3,0.3,0.3,0.3,9036,-0.008299999999999974,0.008299999999999974
50,2006-12-11 00:00:00,0.3,0.3,0.3,0.3,8384,0.004999999999999893,-0.0042999999999999705
51,2006-12-12 00:00:00,0.3,0.3,0.3,0.3,8424,0.0033000000000000806,-0.013100000000000112
52,2006-12-13 00:00:00,0.3,0.3,0.3,0.3,7227,-0.007600000000000051,-0.012799999999999923
53,2006-12-14 00:00:00,0.3,0.3,0.3,0.3,7757,-0.00550000000000006,-0.005399999999999849
54,2006-12-15 00:00:00,0.3,0.3,0.3,0.3,9322,-0.007299999999999862,0.011700000000000044
55,2006-12-18 00:00:00,0.3,0.3,0.3,0.3,5994,0.0019000000000000128,0.007699999999999818
56,2006-12-19 00:00:00,0.3,0.3,0.3,0.3,8225,0.009800000000000031,-0.0016000000000000458
57,2006-12-20 00:00:00,0.3,0.3,0.3,0.3,7165,-0.002100000000000213,-0.0046999999999999265
58,2006-12-21 00:00:00,0.3,0.3,0.3,0.3,6645,0.000500000000000167,-0.0051000000000001044
59,2006-12-22 00:00:00,0.3,0.3,0.3,0.3,5841,-0.0052000000000000934,-0.0026999999999999247
60,2006-12-25 00:00:00,0.3,0.3,0.3,0.3,15,9.999999999998899e-05,-0.00019999999999997797
61,2006-12-26 00:00:00,0.3,0.3,0.3,0.3,1426,-0.0027999999999999137,0.0046999999999999265
62,2006-12-27 00:00:00,0.3,0.3,0.3,0.3,5722,0.0025999999999999357,0.007100000000000106
63,2006-12-28 00:00:00,0.3,0.3,0.3,0.3,6397,0.0020999999999999908,0.0049000000000001265
64,2006-12-29 00:00:00,0.3,0.3,0.3,0.3,6043,0.0050000000000001155,0.007900000000000018
65,2007-01-01 00:00:00,0.3,0.3,0.3,0.3,1,-9.999999999998899e-05,-0.0034000000000000696
66,2007-01-02 00:00:00,0.3,0.3,0.3,0.3,4750,0.008000000000000007,-0.018600000000000172
67,2007-01-03 00:00:00,0.3,0.3,0.3,0.3,7792,-0.011400000000000077,-0.016199999999999992
68,2007-01-04 00:00:00,0.3,0.3,0.3,0.3,8094,-0.007200000000000095,-0.006199999999999983
69,2007-01-05 00:00:00,0.3,0.3,0.3,0.3,8586,-0.008999999999999897,-0.0009000000000001229
70,2007-01-08 00:00:00,0.3,0.3,0.3,0.3,6270,0.0027999999999999137,-0.008999999999999897
71,2007-01-09 00:00:00,0.3,0.3,0.3,0.3,6663,-0.0037000000000000366,-0.00969999999999982
72,2007-01-10 00:00:00,0.3,0.2,0.3,0.3,7840,-0.00529999999999986,-0.0017000000000000348
73,2007-01-11 00:00:00,0.3,0.3,0.3,0.2,8863,-0.0043999999999999595,0.0039000000000000146
74,2007-01-12 00:00:00,0.2,0.2,0.2,0.2,8266,0.0026999999999999247,-0.0005999999999999339
75,2007-01-15 00:00:00,0.2,0.2,0.3,0.2,4537,0.0012000000000000899,0.0004999999999999449
76,2007-01-16 00:00:00,0.2,0.2,0.3,0.2,7514,-0.0018000000000000238,0.0042999999999999705
77,2007-01-17 00:00:00,0.2,0.2,0.3,0.3,6423,0.0022999999999999687,0.0020999999999999908
78,2007-01-18 00:00:00,0.3,0.2,0.3,0.3,8016,0.0020000000000000018,-0.0018000000000000238
79,2007-01-19 00:00:00,0.3,0.2,0.3,0.3,6232,9.999999999998899e-05,0.005900000000000016
80,2007-01-22 00:00:00,0.3,0.2,0.3,0.3,4770,-0.0019000000000000128,0.0020999999999999908
81,2007-01-23 00:00:00,0.3,0.3,0.3,0.3,7408,0.007800000000000029,-0.009400000000000075
82,2007-01-24 00:00:00,0.3,0.3,0.3,0.3,7959,-0.005700000000000038,-0.0047999999999999154
83,2007-01-25 00:00:00,0.3,0.2,0.3,0.2,8399,-0.0037000000000000366,0.0032000000000000917
84,2007-01-26 00:00:00,0.2,0.2,0.3,0.2,7629,-0.0010999999999998789,0.004899999999999904
85,2007-01-29 00:00:00,0.2,0.2,0.3,0.3,5347,0.0042999999999999705,0.006399999999999961
86,2007-01-30 00:00:00,0.3,0.2,0.3,0.3,5992,0.0005999999999999339,0.005800000000000027
87,2007-01-31 00:00:00,0.3,0.3,0.3,0.3,7820,0.005800000000000027,-0.006199999999999983
88,2007-02-01 00:00:00,0.3,0.3,0.3,0.3,6875,0.0,-0.009300000000000086
89,2007-02-02 00:00:00,0.3,0.3,0.3,0.3,5990,-0.006199999999999983,0.0023999999999999577
90,2007-02-05 00:00:00,0.3,0.2,0.3,0.2,5712,-0.0031000000000001027,0.008599999999999941
91,2007-02-06 00:00:00,0.2,0.2,0.3,0.3,5276,0.00550000000000006,0.005300000000000082
92,2007-02-07 00:00:00,0.3,0.3,0.3,0.3,4955,0.0030999999999998806,-0.0007999999999999119
93,2007-02-08 00:00:00,0.3,0.3,0.3,0.3,5968,0.002200000000000202,-0.007600000000000051
94,2007-02-09 00:00:00,0.3,0.3,0.3,0.3,5456,-0.0030000000000001137,0.0027999999999999137
95,2007-02-12 00:00:00,0.3,0.3,0.3,0.3,4524,-0.0045999999999999375,0.017099999999999893
96,2007-02-13 00:00:00,0.3,0.3,0.3,0.3,5505,0.007399999999999851,0.010099999999999998
97,2007-02-14 00:00:00,0.3,0.3,0.3,0.3,6927,0.009700000000000042,0.000500000000000167
98,2007-02-15 00:00:00,0.3,0.3,0.3,0.3,7537,0.00039999999999995595,0.0014000000000000679
99,2007-02-16 00:00:00,0.3,0.3,0.3,0.3,5920,0.00010000000000021103,-0.00010000000000021103
100,2007-02-19 00:00:00,0.3,0.3,0.3,0.3,3515,0.0012999999999998568,-0.0007999999999999119
101,2007-02-20 00:00:00,0.3,0.3,0.3,0.3,5344,-0.0014000000000000679,-0.0009999999999998899
102,2007-02-21 00:00:00,0.3,0.3,0.3,0.3,6476,0.000600000000000156,0.0025999999999999357
103,2007-02-22 00:00:00,0.3,0.3,0.3,0.3,5437,-0.0016000000000000458,0.006299999999999972
104,2007-02-23 00:00:00,0.3,0.3,0.3,0.3,4647,0.0041999999999999815,0.007100000000000106
105,2007-02-26 00:00:00,0.3,0.3,0.3,0.3,4801,0.0020999999999999908,0.0035000000000000586
106,2007-02-27 00:00:00,0.3,0.3,0.3,0.3,8501,0.0050000000000001155,-0.006500000000000172
107,2007-02-28 00:00:00,0.3,0.3,0.3,0.3,9763,-0.0015000000000000568,-0.0033000000000000806
108,2007-03-01 00:00:00,0.3,0.3,0.3,0.3,8734,-0.0050000000000001155,-0.009299999999999864
109,2007-03-02 00:00:00,0.3,0.3,0.3,0.3,7319,0.0017000000000000348,-0.006299999999999972
110,2007-03-05 00:00:00,0.3,0.3,0.3,0.3,10582,-0.010999999999999899,0.00990000000000002
111,2007-03-06 00:00:00,0.3,0.3,0.3,0.3,7929,0.0046999999999999265,0.0006999999999999229
112,2007-03-07 00:00:00,0.3,0.3,0.3,0.3,6694,0.0052000000000000934,-0.006299999999999972
113,2007-03-08 00:00:00,0.3,0.3,0.3,0.3,7274,-0.0045000000000001705,0.00550000000000006
114,2007-03-09 00:00:00,0.3,0.3,0.3,0.3,6365,-0.0017999999999998018,0.00749999999999984
115,2007-03-12 00:00:00,0.3,0.3,0.3,0.3,6662,0.007299999999999862,0.0025999999999999357
116,2007-03-13 00:00:00,0.3,0.3,0.3,0.3,6950,0.00019999999999997797,0.0048000000000001375
117,2007-03-14 00:00:00,0.3,0.3,0.3,0.3,7773,0.0023999999999999577,0.010099999999999998
118,2007-03-15 00:00:00,0.3,0.3,0.3,0.3,6999,0.0024000000000001798,0.006699999999999928
119,2007-03-16 00:00:00,0.3,0.3,0.3,0.3,8772,0.007699999999999818,0.00010000000000021103
120,2007-03-19 00:00:00,0.3,0.3,0.4,0.3,5423,-0.0009999999999998899,0.008199999999999985
121,2007-03-20 00:00:00,0.3,0.3,0.3,0.3,7234,0.001100000000000101,0.0007999999999999119
122,2007-03-21 00:00:00,0.3,0.3,0.4,0.4,6783,0.007099999999999884,-0.010599999999999943
123,2007-03-22 00:00:00,0.4,0.4,0.4,0.3,7577,-0.006299999999999972,0.0004999999999999449
124,2007-03-23 00:00:00,0.3,0.3,0.4,0.3,7151,-0.0042999999999999705,0.007600000000000051
125,2007-03-26 00:00:00,0.3,0.3,0.3,0.3,6738,0.0047999999999999154,-0.0017000000000000348
126,2007-03-27 00:00:00,0.3,0.3,0.4,0.4,6582,0.0028000000000001357,-0.0027000000000001467
127,2007-03-28 00:00:00,0.4,0.3,0.4,0.3,8879,-0.0045000000000001705,0.0040999999999999925
128,2007-03-29 00:00:00,0.3,0.3,0.4,0.3,5741,0.0018000000000000238,0.0035000000000000586
129,2007-03-30 00:00:00,0.3,0.3,0.4,0.4,8975,0.0022999999999999687,-0.0025999999999999357
130,2007-04-02 00:00:00,0.4,0.3,0.4,0.4,5593,0.0012000000000000899,0.00029999999999996696
131,2007-04-03 00:00:00,0.4,0.3,0.4,0.3,4869,-0.0038000000000000256,0.010099999999999998
132,2007-04-04 00:00:00,0.3,0.3,0.4,0.4,5402,0.0040999999999999925,0.0009000000000001229
133,2007-04-05 00:00:00,0.4,0.4,0.4,0.4,5273,0.006000000000000005,-0.007300000000000084
134,2007-04-06 00:00:00,0.4,0.4,0.4,0.4,3088,-0.005099999999999882,0.00529999999999986
135,2007-04-09 00:00:00,0.4,0.3,0.4,0.4,2642,-0.002200000000000202,0.007800000000000029
136,2007-04-10 00:00:00,0.4,0.4,0.4,0.4,5553,0.007500000000000062,0.00550000000000006
137,2007-04-11 00:00:00,0.4,0.4,0.4,0.4,5059,0.00029999999999996696,0.009300000000000086
138,2007-04-12 00:00:00,0.4,0.4,0.4,0.4,6286,0.0052000000000000934,0.0042999999999999705
139,2007-04-13 00:00:00,0.4,0.4,0.4,0.4,8155,0.0040999999999999925,0.0046999999999999265
140,2007-04-16 00:00:00,0.4,0.4,0.4,0.4,5664,0.00019999999999997797,0.008199999999999985
141,2007-04-17 00:00:00,0.4,0.4,0.4,0.4,7159,0.0044999999999999485,0.0043999999999999595
142,2007-04-18 00:00:00,0.4,0.4,0.4,0.4,6005,0.0037000000000000366,-0.0020999999999999908
143,2007-04-19 00:00:00,0.4,0.4,0.4,0.4,7750,0.0006999999999999229,-0.0040999999999999925
144,2007-04-20 00:00:00,0.4,0.4,0.4,0.4,5234,-0.0027999999999999137,0.0046999999999999265
145,2007-04-23 00:00:00,0.4,0.4,0.4,0.4,4929,-0.0013000000000000789,0.006600000000000161
146,2007-04-24 00:00:00,0.4,0.4,0.4,0.4,6285,0.006000000000000005,-0.0045999999999999375
147,2007-04-25 00:00:00,0.4,0.4,0.4,0.4,7877,0.000600000000000156,0.0007999999999999119
148,2007-04-26 00:00:00,0.4,0.4,0.4,0.4,7015,-0.0052000000000000934,0.0051000000000001044
149,2007-04-27 00:00:00,0.4,0.4,0.4,0.4,6305,0.006000000000000005,-0.0046999999999999265
150,2007-04-30 00:00:00,0.4,0.4,0.4,0.4,6079,-0.0008999999999999009,-0.005900000000000016
151,2007-05-01 00:00:00,0.4,0.4,0.4,0.4,6351,-0.0038000000000000256,-0.005300000000000082
152,2007-05-02 00:00:00,0.4,0.4,0.4,0.4,7356,-0.0020999999999999908,0.0007999999999999119
153,2007-05-03 00:00:00,0.4,0.4,0.4,0.4,4663,-0.0032000000000000917,0.0045999999999999375
154,2007-05-04 00:00:00,0.4,0.4,0.4,0.4,4970,0.0040000000000000036,-0.0047999999999999154
155,2007-05-07 00:00:00,0.4,0.4,0.4,0.4,3166,0.0005999999999999339,-0.006999999999999895
156,2007-05-08 00:00:00,0.4,0.4,0.4,0.4,5007,-0.005399999999999849,-0.00670000000000015
157,2007-05-09 00:00:00,0.4,0.4,0.4,0.4,4096,-0.0016000000000000458,-0.00029999999999996696
158,2007-05-10 00:00:00,0.4,0.4,0.4,0.4,6549,-0.0051000000000001044,0.006500000000000172
159,2007-05-11 00:00:00,0.4,0.4,0.4,0.4,5454,0.0048000000000001375,0.006799999999999917
160,2007-05-14 00:00:00,0.4,0.4,0.4,0.4,3876,0.0017000000000000348,-0.0027000000000001467
161,2007-05-15 00:00:00,0.4,0.4,0.4,0.4,5425,0.005099999999999882,-0.009500000000000064
162,2007-05-16 00:00:00,0.4,0.4,0.4,0.4,5041,-0.007800000000000029,-0.0006999999999999229
163,2007-05-17 00:00:00,0.4,0.4,0.4,0.4,4803,-0.0017000000000000348,-0.0033999999999998476
164,2007-05-18 00:00:00,0.4,0.4,0.4,0.4,5222,0.001000000000000112,-0.005800000000000027
165,2007-05-21 00:00:00,0.4,0.4,0.4,0.4,4368,-0.0043999999999999595,-0.0008000000000001339
166,2007-05-22 00:00:00,0.4,0.4,0.4,0.4,3815,-0.0014000000000000679,-0.0018000000000000238
167,2007-05-23 00:00:00,0.4,0.4,0.4,0.4,5179,0.0005999999999999339,-0.0012999999999998568
168,2007-05-24 00:00:00,0.4,0.4,0.4,0.4,4842,-0.0023999999999999577,0.0016000000000000458
169,2007-05-25 00:00:00,0.4,0.4,0.4,0.4,4713,0.001100000000000101,0.00039999999999995595
170,2007-05-28 00:00:00,0.4,0.4,0.4,0.4,1532,0.0004999999999999449,-0.0018000000000000238
171,2007-05-29 00:00:00,0.4,0.4,0.4,0.4,5718,-9.999999999998899e-05,0.0004999999999999449
172,2007-05-30 00:00:00,0.4,0.4,0.4,0.4,5248,-0.0017000000000000348,0.0019000000000000128
173,2007-05-31 00:00:00,0.4,0.4,0.4,0.4,4922,0.0021999999999999797,0.0041999999999999815
174,2007-06-01 00:00:00,0.4,0.4,0.4,0.4,5212,-0.00029999999999996696,0.006899999999999906
175,2007-06-04 00:00:00,0.4,0.4,0.4,0.4,3935,0.0044999999999999485,0.000500000000000167
176,2007-06-05 00:00:00,0.4,0.4,0.4,0.4,4729,0.0023999999999999577,-0.009099999999999886
177,2007-06-06 00:00:00,0.4,0.4,0.4,0.4,4482,-0.0018999999999997907,-0.012600000000000167
178,2007-06-07 00:00:00,0.4,0.4,0.4,0.4,5303,-0.007200000000000095,-0.006899999999999906
179,2007-06-08 00:00:00,0.4,0.4,0.4,0.4,6255,-0.005400000000000071,-0.006999999999999895
180,2007-06-11 00:00:00,0.4,0.3,0.4,0.4,4264,-0.0014999999999998348,-0.0048000000000001375
181,2007-06-12 00:00:00,0.4,0.3,0.4,0.3,4867,-0.00550000000000006,0.0005999999999999339
182,2007-06-13 00:00:00,0.3,0.3,0.3,0.3,6729,0.0006999999999999229,0.007900000000000018
183,2007-06-14 00:00:00,0.3,0.3,0.4,0.3,4218,-9.999999999998899e-05,0.010599999999999943
184,2007-06-15 00:00:00,0.3,0.3,0.4,0.4,4857,0.008000000000000007,0.0035000000000000586
185,2007-06-18 00:00:00,0.4,0.4,0.4,0.4,3711,0.0025999999999999357,-0.0013999999999998458
186,2007-06-19 00:00:00,0.4,0.4,0.4,0.4,4341,0.0009000000000001229,-0.0037000000000000366
187,2007-06-20 00:00:00,0.4,0.4,0.4,0.4,4000,-0.0022999999999999687,0.006899999999999906
188,2007-06-21 00:00:00,0.4,0.3,0.4,0.4,4939,-0.0014000000000000679,0.007600000000000051
189,2007-06-22 00:00:00,0.4,0.4,0.4,0.4,4883,0.008299999999999974,-0.0010999999999998789
190,2007-06-25 00:00:00,0.4,0.4,0.4,0.4,3669,-0.0006999999999999229,-0.001000000000000112
191,2007-06-26 00:00:00,0.4,0.4,0.4,0.4,4289,-0.00039999999999995595,-0.0012000000000000899
192,2007-06-27 00:00:00,0.4,0.4,0.4,0.4,4990,-0.000600000000000156,0.008800000000000141
193,2007-06-28 00:00:00,0.4,0.4,0.4,0.4,5179,-0.0005999999999999339,0.01849999999999996
194,2007-06-29 00:00:00,0.4,0.4,0.4,0.4,5904,0.009400000000000075,0.006799999999999917
195,2007-07-02 00:00:00,0.4,0.4,0.4,0.4,5054,0.009099999999999886,-0.0019000000000000128
196,2007-07-03 00:00:00,0.4,0.4,0.4,0.4,4573,-0.0022999999999999687,-0.0015000000000000568
197,2007-07-04 00:00:00,0.4,0.4,0.4,0.4,2741,0.00039999999999995595,0.0014000000000000679
198,2007-07-05 00:00:00,0.4,0.4,0.4,0.4,6021,-0.0019000000000000128,0.0033000000000000806
199,2007-07-06 00:00:00,0.4,0.4,0.4,0.4,5550,0.0033000000000000806,0.01429999999999998
200,2007-07-09 00:00:00,0.4,0.4,0.4,0.4,3129,0.0,0.011800000000000033
201,2007-07-10 00:00:00,0.4,0.4,0.4,0.5,6615,0.01429999999999998,0.0018000000000000238
202,2007-07-11 00:00:00,0.5,0.4,0.5,0.4,7487,-0.0024999999999999467,0.0038000000000000256
203,2007-07-12 00:00:00,0.4,0.4,0.5,0.5,6497,0.0042999999999999705,-0.0015000000000000568
204,2007-07-13 00:00:00,0.5,0.5,0.5,0.5,5854,-0.0004999999999999449,0.0
205,2007-07-16 00:00:00,0.5,0.4,0.5,0.5,4976,-0.001000000000000112,0.0033000000000000806
206,2007-07-17 00:00:00,0.5,0.4,0.5,0.5,5593,0.001000000000000112,0.0014999999999998348
207,2007-07-18 00:00:00,0.5,0.5,0.5,0.5,7697,0.0022999999999999687,0.0020999999999999908
208,2007-07-19 00:00:00,0.5,0.5,0.5,0.5,5453,-0.0008000000000001339,0.0009000000000001229
209,2007-07-20 00:00:00,0.5,0.5,0.5,0.5,5302,0.0029000000000001247,9.999999999998899e-05
210,2007-07-23 00:00:00,0.5,0.5,0.5,0.5,4863,-0.0020000000000000018,-0.008199999999999985
211,2007-07-24 00:00:00,0.5,0.5,0.5,0.5,6777,0.0020999999999999908,-0.00869999999999993
212,2007-07-25 00:00:00,0.5,0.5,0.5,0.4,7654,-0.010299999999999976,-0.00890000000000013
213,2007-07-26 00:00:00,0.4,0.4,0.5,0.4,9162,0.0016000000000000458,-0.0043000000000001926
214,2007-07-27 00:00:00,0.4,0.4,0.4,0.4,9915,-0.010500000000000176,0.0041999999999999815
215,2007-07-30 00:00:00,0.4,0.4,0.4,0.4,7351,0.006199999999999983,-0.0020999999999999908
216,2007-07-31 00:00:00,0.4,0.4,0.4,0.4,7737,-0.0020000000000000018,0.0024000000000001798
217,2007-08-01 00:00:00,0.4,0.4,0.4,0.4,10399,-9.999999999998899e-05,0.009700000000000042
218,2007-08-02 00:00:00,0.4,0.4,0.4,0.4,7320,0.0025000000000001688,0.009299999999999864
219,2007-08-03 00:00:00,0.4,0.5,0.5,0.5,6871,0.007199999999999873,-0.0029999999999998916
220,2007-08-06 00:00:00,0.5,0.5,0.5,0.5,5687,0.0020999999999999908,0.0
221,2007-08-07 00:00:00,0.5,0.5,0.5,0.4,6744,-0.005099999999999882,-0.006400000000000183
222,2007-08-08 00:00:00,0.4,0.5,0.5,0.5,6380,0.005099999999999882,-0.010099999999999998
223,2007-08-09 00:00:00,0.5,0.5,0.4,0.4,9296,-0.011500000000000066,-0.007199999999999873
224,2007-08-10 00:00:00,0.4,0.4,0.4,0.4,9454,0.0014000000000000679,-0.015800000000000036
225,2007-08-13 00:00:00,0.4,0.4,0.4,0.4,6651,-0.008599999999999941,-0.018399999999999972
226,2007-08-14 00:00:00,0.4,0.4,0.4,0.4,7750,-0.007200000000000095,-0.01079999999999992
227,2007-08-15 00:00:00,0.4,0.4,0.4,0.4,9197,-0.011199999999999877,0.005099999999999882
228,2007-08-16 00:00:00,0.4,0.4,0.4,0.4,15621,0.00039999999999995595,0.0047999999999999154
229,2007-08-17 00:00:00,0.4,0.4,0.4,0.4,15395,0.0046999999999999265,-0.0011999999999998678
230,2007-08-20 00:00:00,0.4,0.4,0.4,0.4,8036,9.999999999998899e-05,0.007500000000000062
231,2007-08-21 00:00:00,0.4,0.4,0.4,0.4,7991,-0.0012999999999998568,0.010499999999999954
232,2007-08-22 00:00:00,0.4,0.4,0.4,0.4,6565,0.008799999999999919,0.012499999999999956
233,2007-08-23 00:00:00,0.4,0.4,0.4,0.4,7611,0.0017000000000000348,0.007199999999999873
234,2007-08-24 00:00:00,0.4,0.4,0.4,0.4,7149,0.01079999999999992,-0.00749999999999984
235,2007-08-27 00:00:00,0.4,0.4,0.4,0.4,4418,-0.0036000000000000476,0.0035000000000000586
236,2007-08-28 00:00:00,0.4,0.4,0.4,0.4,6575,-0.0038999999999997925,0.0030999999999998806
237,2007-08-29 00:00:00,0.4,0.4,0.4,0.4,8017,0.007399999999999851,-0.0045999999999999375
238,2007-08-30 00:00:00,0.4,0.4,0.4,0.4,7798,-0.0042999999999999705,-0.0007999999999999119
239,2007-08-31 00:00:00,0.4,0.4,0.4,0.4,7869,-0.00029999999999996696,-0.0020999999999999908
240,2007-09-03 00:00:00,0.4,0.4,0.4,0.4,4321,-0.0004999999999999449,0.0025999999999999357
241,2007-09-04 00:00:00,0.4,0.4,0.4,0.4,6076,-0.0016000000000000458,0.008199999999999985
242,2007-09-05 00:00:00,0.4,0.4,0.4,0.4,6004,0.0041999999999999815,0.011800000000000033
243,2007-09-06 00:00:00,0.4,0.4,0.4,0.4,6189,0.0040000000000000036,0.011600000000000055
244,2007-09-07 00:00:00,0.4,0.4,0.4,0.5,6185,0.007800000000000029,0.007099999999999884
245,2007-09-10 00:00:00,0.5,0.5,0.5,0.5,6753,0.0038000000000000256,0.010000000000000009
246,2007-09-11 00:00:00,0.5,0.5,0.5,0.5,6268,0.0032999999999998586,0.0027000000000001467
247,2007-09-12 00:00:00,0.5,0.5,0.5,0.5,7579,0.00670000000000015,-0.0031000000000001027
248,2007-09-13 00:00:00,0.5,0.5,0.5,0.5,6563,-0.0040000000000000036,-0.000700000000000145
249,2007-09-14 00:00:00,0.5,0.5,0.5,0.5,7002,0.0008999999999999009,0.010800000000000143
250,2007-09-17 00:00:00,0.5,0.5,0.5,0.5,5331,-0.0016000000000000458,0.010800000000000143
251,2007-09-18 00:00:00,0.5,0.5,0.5,0.5,8133,0.012400000000000189,0.008599999999999941
252,2007-09-19 00:00:00,0.5,0.5,0.5,0.5,7472,-0.0016000000000000458,0.012399999999999967
253,2007-09-20 00:00:00,0.5,0.5,0.5,0.5,8549,0.010199999999999987,0.0009999999999998899
254,2007-09-21 00:00:00,0.5,0.5,0.5,0.5,7149,0.0021999999999999797,0.00550000000000006
255,2007-09-24 00:00:00,0.5,0.5,0.5,0.5,5573,-0.0012000000000000899,0.005300000000000082
256,2007-09-25 00:00:00,0.5,0.5,0.5,0.5,6458,0.00670000000000015,9.999999999998899e-05
257,2007-09-26 00:00:00,0.5,0.5,0.6,0.5,6325,-0.0014000000000000679,0.013500000000000068
